
time,ax,ay,az,wx,wy,wz,
7.808,-0.48,-0.71,-0.29,0.13,-0.15,0.00,
7.814,-0.48,-0.71,-0.29,0.15,-0.11,0.02,
7.815,-0.48,-0.71,-0.29,0.15,-0.11,0.02,
7.816,-0.51,-0.75,-0.37,0.15,-0.11,0.02,
7.816,-0.51,-0.75,-0.37,0.15,-0.11,0.02,
7.823,-0.51,-0.75,-0.37,0.19,-0.12,0.08,
7.824,-0.51,-0.75,-0.37,0.19,-0.12,0.08,
7.824,-0.50,-0.59,-0.26,0.19,-0.12,0.08,
7.825,-0.50,-0.59,-0.26,0.19,-0.12,0.08,
7.833,-0.50,-0.59,-0.26,0.22,-0.15,0.14,
7.834,-0.50,-0.59,-0.26,0.22,-0.15,0.14,
7.834,-0.47,-0.28,0.01,0.22,-0.15,0.14,
7.834,-0.47,-0.28,0.01,0.22,-0.15,0.14,
7.842,-0.47,-0.28,0.01,0.23,-0.17,0.19,
7.843,-0.47,-0.28,0.01,0.23,-0.17,0.19,
7.844,-0.44,0.14,0.40,0.23,-0.17,0.19,
7.844,-0.44,0.14,0.40,0.23,-0.17,0.19,
7.852,-0.44,0.14,0.40,0.19,-0.16,0.20,
7.853,-0.44,0.14,0.40,0.19,-0.16,0.20,
7.854,-0.42,0.54,0.83,0.19,-0.16,0.20,
7.855,-0.42,0.54,0.83,0.19,-0.16,0.20,
7.862,-0.42,0.54,0.83,0.08,-0.12,0.18,
7.863,-0.42,0.54,0.83,0.08,-0.12,0.18,
7.864,-0.41,0.89,1.19,0.08,-0.12,0.18,
7.865,-0.41,0.89,1.19,0.08,-0.12,0.18,
7.871,-0.41,0.89,1.19,-0.08,-0.03,0.12,
7.872,-0.41,0.89,1.19,-0.08,-0.03,0.12,
7.872,-0.41,1.16,1.47,-0.08,-0.03,0.12,
7.872,-0.41,1.16,1.47,-0.08,-0.03,0.12,
7.88,-0.41,1.16,1.47,-0.27,0.08,0.02,
7.88,-0.41,1.16,1.47,-0.27,0.08,0.02,
7.88,-0.40,1.31,1.58,-0.27,0.08,0.02,
7.881,-0.40,1.31,1.58,-0.27,0.08,0.02,
7.891,-0.40,1.31,1.58,-0.47,0.20,-0.10,
7.891,-0.40,1.31,1.58,-0.47,0.20,-0.10,
7.892,-0.38,1.35,1.59,-0.47,0.20,-0.10,
7.892,-0.38,1.35,1.59,-0.47,0.20,-0.10,
7.901,-0.38,1.35,1.59,-0.65,0.30,-0.23,
7.901,-0.38,1.35,1.59,-0.65,0.30,-0.23,
7.902,-0.32,1.28,1.51,-0.65,0.30,-0.23,
7.902,-0.32,1.28,1.51,-0.65,0.30,-0.23,
7.91,-0.32,1.28,1.51,-0.65,0.30,-0.23,
7.91,-0.32,1.28,1.51,-0.65,0.30,-0.23,
7.91,-0.32,1.28,1.51,-0.65,0.30,-0.23,
7.911,-0.32,1.28,1.51,-0.65,0.30,-0.23,
7.924,-0.32,1.28,1.51,-0.79,0.39,-0.34,
7.925,-0.32,1.28,1.51,-0.79,0.39,-0.34,
7.925,-0.07,0.77,1.13,-0.79,0.39,-0.34,
7.926,-0.07,0.77,1.13,-0.79,0.39,-0.34,
7.929,-0.07,0.77,1.13,-0.86,0.45,-0.40,
7.929,-0.07,0.77,1.13,-0.86,0.45,-0.40,
7.93,0.13,0.45,0.80,-0.86,0.45,-0.40,
7.93,0.13,0.45,0.80,-0.86,0.45,-0.40,
7.937,0.13,0.45,0.80,-0.84,0.49,-0.41,
7.938,0.13,0.45,0.80,-0.84,0.49,-0.41,
7.939,0.34,0.12,0.37,-0.84,0.49,-0.41,
7.939,0.34,0.12,0.37,-0.84,0.49,-0.41,
7.949,0.34,0.12,0.37,-0.71,0.53,-0.34,
7.95,0.34,0.12,0.37,-0.71,0.53,-0.34,
7.951,0.48,-0.18,-0.09,-0.71,0.53,-0.34,
7.951,0.48,-0.18,-0.09,-0.71,0.53,-0.34,
7.957,0.48,-0.18,-0.09,-0.50,0.55,-0.22,
7.958,0.48,-0.18,-0.09,-0.50,0.55,-0.22,
7.959,0.57,-0.38,-0.47,-0.50,0.55,-0.22,
7.959,0.57,-0.38,-0.47,-0.50,0.55,-0.22,
7.967,0.57,-0.38,-0.47,-0.26,0.54,-0.07,
7.967,0.57,-0.38,-0.47,-0.26,0.54,-0.07,
7.968,0.61,-0.48,-0.71,-0.26,0.54,-0.07,
7.968,0.61,-0.48,-0.71,-0.26,0.54,-0.07,
7.976,0.61,-0.48,-0.71,-0.04,0.50,0.06,
7.977,0.61,-0.48,-0.71,-0.04,0.50,0.06,
7.978,0.58,-0.44,-0.73,-0.04,0.50,0.06,
7.978,0.58,-0.44,-0.73,-0.04,0.50,0.06,
7.986,0.58,-0.44,-0.73,0.14,0.43,0.17,
7.986,0.58,-0.44,-0.73,0.14,0.43,0.17,
7.987,0.52,-0.26,-0.54,0.14,0.43,0.17,
7.988,0.52,-0.26,-0.54,0.14,0.43,0.17,
7.995,0.52,-0.26,-0.54,0.26,0.34,0.25,
7.996,0.52,-0.26,-0.54,0.26,0.34,0.25,
7.996,0.39,0.00,-0.22,0.26,0.34,0.25,
7.997,0.39,0.00,-0.22,0.26,0.34,0.25,
8.005,0.39,0.00,-0.22,0.31,0.26,0.28,
8.007,0.39,0.00,-0.22,0.31,0.26,0.28,
8.007,0.16,0.25,0.17,0.31,0.26,0.28,
8.008,0.16,0.25,0.17,0.31,0.26,0.28,
8.016,0.16,0.25,0.17,0.30,0.20,0.29,
8.017,0.16,0.25,0.17,0.30,0.20,0.29,
8.017,-0.10,0.45,0.53,0.30,0.20,0.29,
8.018,-0.10,0.45,0.53,0.30,0.20,0.29,
8.023,-0.10,0.45,0.53,0.23,0.15,0.27,
8.024,-0.10,0.45,0.53,0.23,0.15,0.27,
8.024,-0.32,0.59,0.79,0.23,0.15,0.27,
8.025,-0.32,0.59,0.79,0.23,0.15,0.27,
8.032,-0.32,0.59,0.79,0.13,0.09,0.24,
8.033,-0.32,0.59,0.79,0.13,0.09,0.24,
8.033,-0.50,0.65,0.95,0.13,0.09,0.24,
8.034,-0.50,0.65,0.95,0.13,0.09,0.24,
8.042,-0.50,0.65,0.95,0.02,0.02,0.22,
8.043,-0.50,0.65,0.95,0.02,0.02,0.22,
8.043,-0.59,0.63,0.96,0.02,0.02,0.22,
8.044,-0.59,0.63,0.96,0.02,0.02,0.22,
8.052,-0.59,0.63,0.96,-0.07,-0.07,0.20,
8.053,-0.59,0.63,0.96,-0.07,-0.07,0.20,
8.053,-0.61,0.57,0.83,-0.07,-0.07,0.20,
8.054,-0.61,0.57,0.83,-0.07,-0.07,0.20,
8.061,-0.61,0.57,0.83,-0.15,-0.16,0.20,
8.062,-0.61,0.57,0.83,-0.15,-0.16,0.20,
8.063,-0.58,0.45,0.65,-0.15,-0.16,0.20,
8.063,-0.58,0.45,0.65,-0.15,-0.16,0.20,
8.071,-0.58,0.45,0.65,-0.20,-0.24,0.21,
8.072,-0.58,0.45,0.65,-0.20,-0.24,0.21,
8.073,-0.52,0.34,0.47,-0.20,-0.24,0.21,
8.073,-0.52,0.34,0.47,-0.20,-0.24,0.21,
8.082,-0.52,0.34,0.47,-0.21,-0.32,0.24,
8.083,-0.52,0.34,0.47,-0.21,-0.32,0.24,
8.084,-0.45,0.26,0.33,-0.21,-0.32,0.24,
8.084,-0.45,0.26,0.33,-0.21,-0.32,0.24,
8.091,-0.45,0.26,0.33,-0.20,-0.38,0.26,
8.092,-0.45,0.26,0.33,-0.20,-0.38,0.26,
8.092,-0.37,0.20,0.24,-0.20,-0.38,0.26,
8.093,-0.37,0.20,0.24,-0.20,-0.38,0.26,
8.1,-0.37,0.20,0.24,-0.17,-0.41,0.29,
8.1,-0.37,0.20,0.24,-0.17,-0.41,0.29,
8.101,-0.30,0.17,0.18,-0.17,-0.41,0.29,
8.102,-0.30,0.17,0.18,-0.17,-0.41,0.29,
8.109,-0.30,0.17,0.18,-0.17,-0.41,0.29,
8.11,-0.30,0.17,0.18,-0.17,-0.41,0.29,
8.11,-0.30,0.17,0.18,-0.17,-0.41,0.29,
8.111,-0.30,0.17,0.18,-0.17,-0.41,0.29,
8.121,-0.30,0.17,0.18,-0.13,-0.41,0.32,
8.122,-0.30,0.17,0.18,-0.13,-0.41,0.32,
8.123,-0.28,0.16,0.12,-0.13,-0.41,0.32,
8.123,-0.28,0.16,0.12,-0.13,-0.41,0.32,
8.128,-0.28,0.16,0.12,-0.09,-0.39,0.33,
8.129,-0.28,0.16,0.12,-0.09,-0.39,0.33,
8.129,-0.30,0.20,0.13,-0.09,-0.39,0.33,
8.13,-0.30,0.20,0.13,-0.09,-0.39,0.33,
8.138,-0.30,0.20,0.13,-0.06,-0.35,0.33,
8.139,-0.30,0.20,0.13,-0.06,-0.35,0.33,
8.139,-0.36,0.26,0.19,-0.06,-0.35,0.33,
8.14,-0.36,0.26,0.19,-0.06,-0.35,0.33,
8.148,-0.36,0.26,0.19,-0.04,-0.32,0.31,
8.149,-0.36,0.26,0.19,-0.04,-0.32,0.31,
8.149,-0.39,0.33,0.24,-0.04,-0.32,0.31,
8.149,-0.39,0.33,0.24,-0.04,-0.32,0.31,
8.157,-0.39,0.33,0.24,-0.04,-0.29,0.29,
8.158,-0.39,0.33,0.24,-0.04,-0.29,0.29,
8.158,-0.42,0.41,0.30,-0.04,-0.29,0.29,
8.159,-0.42,0.41,0.30,-0.04,-0.29,0.29,
8.166,-0.42,0.41,0.30,-0.06,-0.27,0.25,
8.167,-0.42,0.41,0.30,-0.06,-0.27,0.25,
8.167,-0.47,0.46,0.35,-0.06,-0.27,0.25,
8.168,-0.47,0.46,0.35,-0.06,-0.27,0.25,
8.176,-0.47,0.46,0.35,-0.08,-0.25,0.20,
8.177,-0.47,0.46,0.35,-0.08,-0.25,0.20,
8.177,-0.49,0.49,0.36,-0.08,-0.25,0.20,
8.178,-0.49,0.49,0.36,-0.08,-0.25,0.20,
8.185,-0.49,0.49,0.36,-0.12,-0.24,0.15,
8.186,-0.49,0.49,0.36,-0.12,-0.24,0.15,
8.187,-0.49,0.53,0.40,-0.12,-0.24,0.15,
8.188,-0.49,0.53,0.40,-0.12,-0.24,0.15,
8.195,-0.49,0.53,0.40,-0.15,-0.24,0.11,
8.196,-0.49,0.53,0.40,-0.15,-0.24,0.11,
8.196,-0.47,0.53,0.42,-0.15,-0.24,0.11,
8.197,-0.47,0.53,0.42,-0.15,-0.24,0.11,
8.204,-0.47,0.53,0.42,-0.19,-0.23,0.07,
8.206,-0.47,0.53,0.42,-0.19,-0.23,0.07,
8.207,-0.42,0.52,0.47,-0.19,-0.23,0.07,
8.208,-0.42,0.52,0.47,-0.19,-0.23,0.07,
8.214,-0.42,0.52,0.47,-0.22,-0.21,0.05,
8.214,-0.42,0.52,0.47,-0.22,-0.21,0.05,
8.215,-0.37,0.51,0.52,-0.22,-0.21,0.05,
8.215,-0.37,0.51,0.52,-0.22,-0.21,0.05,
8.224,-0.37,0.51,0.52,-0.24,-0.17,0.04,
8.224,-0.37,0.51,0.52,-0.24,-0.17,0.04,
8.225,-0.32,0.50,0.53,-0.24,-0.17,0.04,
8.225,-0.32,0.50,0.53,-0.24,-0.17,0.04,
8.236,-0.32,0.50,0.53,-0.24,-0.13,0.03,
8.237,-0.32,0.50,0.53,-0.24,-0.13,0.03,
8.237,-0.30,0.48,0.53,-0.24,-0.13,0.03,
8.237,-0.30,0.48,0.53,-0.24,-0.13,0.03,
8.244,-0.30,0.48,0.53,-0.24,-0.08,0.02,
8.244,-0.30,0.48,0.53,-0.24,-0.08,0.02,
8.244,-0.29,0.48,0.49,-0.24,-0.08,0.02,
8.245,-0.29,0.48,0.49,-0.24,-0.08,0.02,
8.259,-0.29,0.48,0.49,-0.22,-0.03,0.01,
8.259,-0.29,0.48,0.49,-0.22,-0.03,0.01,
8.26,-0.29,0.45,0.42,-0.22,-0.03,0.01,
8.261,-0.29,0.45,0.42,-0.22,-0.03,0.01,
8.262,-0.29,0.45,0.42,-0.20,0.01,-0.01,
8.262,-0.29,0.45,0.42,-0.20,0.01,-0.01,
8.262,-0.33,0.40,0.37,-0.20,0.01,-0.01,
8.262,-0.33,0.40,0.37,-0.20,0.01,-0.01,
8.271,-0.33,0.40,0.37,-0.18,0.02,-0.02,
8.272,-0.33,0.40,0.37,-0.18,0.02,-0.02,
8.272,-0.37,0.35,0.35,-0.18,0.02,-0.02,
8.273,-0.37,0.35,0.35,-0.18,0.02,-0.02,
8.281,-0.37,0.35,0.35,-0.17,0.03,-0.01,
8.283,-0.37,0.35,0.35,-0.17,0.03,-0.01,
8.283,-0.41,0.34,0.30,-0.17,0.03,-0.01,
8.284,-0.41,0.34,0.30,-0.17,0.03,-0.01,
8.291,-0.41,0.34,0.30,-0.15,0.01,0.01,
8.292,-0.41,0.34,0.30,-0.15,0.01,0.01,
8.292,-0.45,0.36,0.28,-0.15,0.01,0.01,
8.293,-0.45,0.36,0.28,-0.15,0.01,0.01,
8.3,-0.45,0.36,0.28,-0.13,-0.02,0.03,
8.301,-0.45,0.36,0.28,-0.13,-0.02,0.03,
8.301,-0.48,0.41,0.23,-0.13,-0.02,0.03,
8.302,-0.48,0.41,0.23,-0.13,-0.02,0.03,
8.31,-0.48,0.41,0.23,-0.13,-0.02,0.03,
8.31,-0.48,0.41,0.23,-0.13,-0.02,0.03,
8.311,-0.48,0.41,0.23,-0.13,-0.02,0.03,
8.312,-0.48,0.41,0.23,-0.13,-0.02,0.03,
8.32,-0.48,0.41,0.23,-0.12,-0.06,0.05,
8.321,-0.48,0.41,0.23,-0.12,-0.06,0.05,
8.322,-0.55,0.45,0.26,-0.12,-0.06,0.05,
8.322,-0.55,0.45,0.26,-0.12,-0.06,0.05,
8.34,-0.55,0.45,0.26,-0.12,-0.10,0.06,
8.341,-0.55,0.45,0.26,-0.12,-0.10,0.06,
8.342,-0.57,0.42,0.32,-0.12,-0.10,0.06,
8.343,-0.57,0.42,0.32,-0.12,-0.10,0.06,
8.343,-0.57,0.42,0.32,-0.12,-0.10,0.06,
8.344,-0.57,0.42,0.32,-0.12,-0.10,0.06,
8.345,-0.57,0.42,0.32,-0.12,-0.10,0.06,
8.345,-0.57,0.42,0.32,-0.12,-0.10,0.06,
8.345,-0.57,0.42,0.32,-0.12,-0.10,0.06,
8.346,-0.57,0.42,0.32,-0.12,-0.10,0.06,
8.351,-0.57,0.42,0.32,-0.18,-0.30,0.05,
8.352,-0.57,0.42,0.32,-0.18,-0.30,0.05,
8.353,-0.61,0.39,0.36,-0.18,-0.30,0.05,
8.353,-0.61,0.39,0.36,-0.18,-0.30,0.05,
8.361,-0.61,0.39,0.36,-0.18,-0.30,0.05,
8.362,-0.61,0.39,0.36,-0.18,-0.30,0.05,
8.362,-0.61,0.39,0.36,-0.18,-0.30,0.05,
8.362,-0.61,0.39,0.36,-0.18,-0.30,0.05,
8.371,-0.61,0.39,0.36,-0.18,-0.34,0.05,
8.372,-0.61,0.39,0.36,-0.18,-0.34,0.05,
8.373,-0.69,0.33,0.31,-0.18,-0.34,0.05,
8.373,-0.69,0.33,0.31,-0.18,-0.34,0.05,
8.38,-0.69,0.33,0.31,-0.16,-0.35,0.04,
8.381,-0.69,0.33,0.31,-0.16,-0.35,0.04,
8.382,-0.73,0.30,0.33,-0.16,-0.35,0.04,
8.382,-0.73,0.30,0.33,-0.16,-0.35,0.04,
8.391,-0.73,0.30,0.33,-0.14,-0.35,0.03,
8.392,-0.73,0.30,0.33,-0.14,-0.35,0.03,
8.393,-0.76,0.29,0.36,-0.14,-0.35,0.03,
8.393,-0.76,0.29,0.36,-0.14,-0.35,0.03,
8.404,-0.76,0.29,0.36,-0.11,-0.35,0.03,
8.405,-0.76,0.29,0.36,-0.11,-0.35,0.03,
8.406,-0.75,0.28,0.40,-0.11,-0.35,0.03,
8.406,-0.75,0.28,0.40,-0.11,-0.35,0.03,
8.41,-0.75,0.28,0.40,-0.11,-0.35,0.03,
8.411,-0.75,0.28,0.40,-0.11,-0.35,0.03,
8.412,-0.75,0.28,0.40,-0.11,-0.35,0.03,
8.413,-0.75,0.28,0.40,-0.11,-0.35,0.03,
8.418,-0.75,0.28,0.40,-0.09,-0.35,0.04,
8.42,-0.75,0.28,0.40,-0.09,-0.35,0.04,
8.42,-0.78,0.28,0.37,-0.09,-0.35,0.04,
8.42,-0.78,0.28,0.37,-0.09,-0.35,0.04,
8.428,-0.78,0.28,0.37,-0.07,-0.35,0.05,
8.429,-0.78,0.28,0.37,-0.07,-0.35,0.05,
8.429,-0.77,0.27,0.35,-0.07,-0.35,0.05,
8.43,-0.77,0.27,0.35,-0.07,-0.35,0.05,
8.437,-0.77,0.27,0.35,-0.05,-0.34,0.05,
8.438,-0.77,0.27,0.35,-0.05,-0.34,0.05,
8.439,-0.79,0.29,0.34,-0.05,-0.34,0.05,
8.439,-0.79,0.29,0.34,-0.05,-0.34,0.05,
8.447,-0.79,0.29,0.34,-0.04,-0.34,0.05,
8.447,-0.79,0.29,0.34,-0.04,-0.34,0.05,
8.448,-0.79,0.30,0.34,-0.04,-0.34,0.05,
8.448,-0.79,0.30,0.34,-0.04,-0.34,0.05,
8.456,-0.79,0.30,0.34,-0.04,-0.33,0.05,
8.457,-0.79,0.30,0.34,-0.04,-0.33,0.05,
8.458,-0.79,0.29,0.34,-0.04,-0.33,0.05,
8.458,-0.79,0.29,0.34,-0.04,-0.33,0.05,
8.467,-0.79,0.29,0.34,-0.05,-0.32,0.05,
8.468,-0.79,0.29,0.34,-0.05,-0.32,0.05,
8.468,-0.77,0.26,0.33,-0.05,-0.32,0.05,
8.469,-0.77,0.26,0.33,-0.05,-0.32,0.05,
8.476,-0.77,0.26,0.33,-0.05,-0.31,0.05,
8.477,-0.77,0.26,0.33,-0.05,-0.31,0.05,
8.478,-0.73,0.24,0.34,-0.05,-0.31,0.05,
8.478,-0.73,0.24,0.34,-0.05,-0.31,0.05,
8.486,-0.73,0.24,0.34,-0.06,-0.29,0.05,
8.487,-0.73,0.24,0.34,-0.06,-0.29,0.05,
8.487,-0.68,0.24,0.35,-0.06,-0.29,0.05,
8.488,-0.68,0.24,0.35,-0.06,-0.29,0.05,
8.495,-0.68,0.24,0.35,-0.06,-0.27,0.05,
8.496,-0.68,0.24,0.35,-0.06,-0.27,0.05,
8.497,-0.67,0.25,0.40,-0.06,-0.27,0.05,
8.497,-0.67,0.25,0.40,-0.06,-0.27,0.05,
8.505,-0.67,0.25,0.40,-0.06,-0.24,0.06,
8.506,-0.67,0.25,0.40,-0.06,-0.24,0.06,
8.507,-0.65,0.26,0.43,-0.06,-0.24,0.06,
8.508,-0.65,0.26,0.43,-0.06,-0.24,0.06,
8.519,-0.65,0.26,0.43,-0.05,-0.20,0.06,
8.52,-0.65,0.26,0.43,-0.05,-0.20,0.06,
8.521,-0.62,0.24,0.45,-0.05,-0.20,0.06,
8.521,-0.62,0.24,0.45,-0.05,-0.20,0.06,
8.524,-0.62,0.24,0.45,-0.05,-0.16,0.05,
8.524,-0.62,0.24,0.45,-0.05,-0.16,0.05,
8.525,-0.59,0.22,0.45,-0.05,-0.16,0.05,
8.526,-0.59,0.22,0.45,-0.05,-0.16,0.05,
8.534,-0.59,0.22,0.45,-0.04,-0.13,0.04,
8.535,-0.59,0.22,0.45,-0.04,-0.13,0.04,
8.535,-0.56,0.23,0.44,-0.04,-0.13,0.04,
8.535,-0.56,0.23,0.44,-0.04,-0.13,0.04,
8.542,-0.56,0.23,0.44,-0.03,-0.11,0.03,
8.543,-0.56,0.23,0.44,-0.03,-0.11,0.03,
8.543,-0.55,0.22,0.44,-0.03,-0.11,0.03,
8.544,-0.55,0.22,0.44,-0.03,-0.11,0.03,
8.552,-0.55,0.22,0.44,-0.03,-0.08,0.01,
8.553,-0.55,0.22,0.44,-0.03,-0.08,0.01,
8.554,-0.55,0.23,0.47,-0.03,-0.08,0.01,
8.554,-0.55,0.23,0.47,-0.03,-0.08,0.01,
8.562,-0.55,0.23,0.47,-0.03,-0.06,-0.01,
8.562,-0.55,0.23,0.47,-0.03,-0.06,-0.01,
8.569,-0.55,0.23,0.49,-0.03,-0.06,-0.01,
8.57,-0.55,0.23,0.49,-0.03,-0.06,-0.01,
8.573,-0.55,0.23,0.49,-0.03,-0.05,-0.02,
8.574,-0.55,0.23,0.49,-0.03,-0.05,-0.02,
8.574,-0.54,0.22,0.51,-0.03,-0.05,-0.02,
8.575,-0.54,0.22,0.51,-0.03,-0.05,-0.02,
8.581,-0.54,0.22,0.51,-0.02,-0.04,-0.01,
8.582,-0.54,0.22,0.51,-0.02,-0.04,-0.01,
8.582,-0.52,0.22,0.51,-0.02,-0.04,-0.01,
8.583,-0.52,0.22,0.51,-0.02,-0.04,-0.01,
8.59,-0.52,0.22,0.51,-0.02,-0.03,-0.01,
8.591,-0.52,0.22,0.51,-0.02,-0.03,-0.01,
8.591,-0.50,0.23,0.45,-0.02,-0.03,-0.01,
8.592,-0.50,0.23,0.45,-0.02,-0.03,-0.01,
8.6,-0.50,0.23,0.45,-0.03,-0.03,0.01,
8.6,-0.50,0.23,0.45,-0.03,-0.03,0.01,
8.6,-0.51,0.22,0.42,-0.03,-0.03,0.01,
8.601,-0.51,0.22,0.42,-0.03,-0.03,0.01,
8.609,-0.51,0.22,0.42,-0.03,-0.03,0.01,
8.61,-0.51,0.22,0.42,-0.03,-0.03,0.01,
8.61,-0.51,0.22,0.42,-0.03,-0.03,0.01,
8.611,-0.51,0.22,0.42,-0.03,-0.03,0.01,
8.62,-0.51,0.22,0.42,-0.04,-0.03,0.03,
8.621,-0.51,0.22,0.42,-0.04,-0.03,0.03,
8.622,-0.50,0.21,0.46,-0.04,-0.03,0.03,
8.622,-0.50,0.21,0.46,-0.04,-0.03,0.03,
8.628,-0.50,0.21,0.46,-0.05,-0.03,0.03,
8.629,-0.50,0.21,0.46,-0.05,-0.03,0.03,
8.629,-0.48,0.20,0.46,-0.05,-0.03,0.03,
8.63,-0.48,0.20,0.46,-0.05,-0.03,0.03,
8.642,-0.48,0.20,0.46,-0.04,-0.05,0.01,
8.642,-0.48,0.20,0.46,-0.04,-0.05,0.01,
8.643,-0.47,0.20,0.47,-0.04,-0.05,0.01,
8.643,-0.47,0.20,0.47,-0.04,-0.05,0.01,
8.649,-0.47,0.20,0.47,-0.04,-0.06,-0.01,
8.65,-0.47,0.20,0.47,-0.04,-0.06,-0.01,
8.651,-0.45,0.20,0.48,-0.04,-0.06,-0.01,
8.651,-0.45,0.20,0.48,-0.04,-0.06,-0.01,
8.656,-0.45,0.20,0.48,-0.03,-0.07,-0.03,
8.657,-0.45,0.20,0.48,-0.03,-0.07,-0.03,
8.657,-0.43,0.19,0.48,-0.03,-0.07,-0.03,
8.658,-0.43,0.19,0.48,-0.03,-0.07,-0.03,
8.666,-0.43,0.19,0.48,-0.02,-0.07,-0.04,
8.667,-0.43,0.19,0.48,-0.02,-0.07,-0.04,
8.667,-0.41,0.19,0.49,-0.02,-0.07,-0.04,
8.668,-0.41,0.19,0.49,-0.02,-0.07,-0.04,
8.676,-0.41,0.19,0.49,-0.02,-0.07,-0.05,
8.677,-0.41,0.19,0.49,-0.02,-0.07,-0.05,
8.677,-0.39,0.19,0.49,-0.02,-0.07,-0.05,
8.678,-0.39,0.19,0.49,-0.02,-0.07,-0.05,
8.685,-0.39,0.19,0.49,-0.01,-0.07,-0.05,
8.686,-0.39,0.19,0.49,-0.01,-0.07,-0.05,
8.687,-0.38,0.18,0.50,-0.01,-0.07,-0.05,
8.687,-0.38,0.18,0.50,-0.01,-0.07,-0.05,
8.695,-0.38,0.18,0.50,-0.01,-0.06,-0.05,
8.696,-0.38,0.18,0.50,-0.01,-0.06,-0.05,
8.696,-0.36,0.18,0.51,-0.01,-0.06,-0.05,
8.697,-0.36,0.18,0.51,-0.01,-0.06,-0.05,
8.704,-0.36,0.18,0.51,-0.01,-0.05,-0.04,
8.705,-0.36,0.18,0.51,-0.01,-0.05,-0.04,
8.706,-0.34,0.17,0.51,-0.01,-0.05,-0.04,
8.706,-0.34,0.17,0.51,-0.01,-0.05,-0.04,
8.719,-0.34,0.17,0.51,-0.01,-0.04,-0.03,
8.72,-0.34,0.17,0.51,-0.01,-0.04,-0.03,
8.721,-0.33,0.17,0.52,-0.01,-0.04,-0.03,
8.721,-0.33,0.17,0.52,-0.01,-0.04,-0.03,
8.723,-0.33,0.17,0.52,-0.01,-0.03,-0.03,
8.724,-0.33,0.17,0.52,-0.01,-0.03,-0.03,
8.724,-0.31,0.17,0.52,-0.01,-0.03,-0.03,
8.725,-0.31,0.17,0.52,-0.01,-0.03,-0.03,
8.735,-0.31,0.17,0.52,-0.01,-0.03,-0.02,
8.735,-0.31,0.17,0.52,-0.01,-0.03,-0.02,
8.736,-0.29,0.16,0.53,-0.01,-0.03,-0.02,
8.736,-0.29,0.16,0.53,-0.01,-0.03,-0.02,
8.741,-0.29,0.16,0.53,-0.00,-0.02,-0.02,
8.742,-0.29,0.16,0.53,-0.00,-0.02,-0.02,
8.742,-0.28,0.16,0.54,-0.00,-0.02,-0.02,
8.742,-0.28,0.16,0.54,-0.00,-0.02,-0.02,
8.752,-0.28,0.16,0.54,-0.00,-0.02,-0.01,
8.753,-0.28,0.16,0.54,-0.00,-0.02,-0.01,
8.753,-0.26,0.16,0.54,-0.00,-0.02,-0.01,
8.754,-0.26,0.16,0.54,-0.00,-0.02,-0.01,
8.761,-0.26,0.16,0.54,-0.00,-0.02,-0.01,
8.762,-0.26,0.16,0.54,-0.00,-0.02,-0.01,
8.763,-0.25,0.15,0.54,-0.00,-0.02,-0.01,
8.763,-0.25,0.15,0.54,-0.00,-0.02,-0.01,
8.771,-0.25,0.15,0.54,-0.00,-0.01,-0.01,
8.772,-0.25,0.15,0.54,-0.00,-0.01,-0.01,
8.773,-0.24,0.15,0.55,-0.00,-0.01,-0.01,
8.773,-0.24,0.15,0.55,-0.00,-0.01,-0.01,
8.781,-0.24,0.15,0.55,-0.00,-0.01,-0.01,
8.782,-0.24,0.15,0.55,-0.00,-0.01,-0.01,
8.783,-0.23,0.15,0.55,-0.00,-0.01,-0.01,
8.783,-0.23,0.15,0.55,-0.00,-0.01,-0.01,
8.79,-0.23,0.15,0.55,-0.00,-0.01,-0.01,
8.79,-0.23,0.15,0.55,-0.00,-0.01,-0.01,
8.791,-0.22,0.14,0.55,-0.00,-0.01,-0.01,
8.792,-0.22,0.14,0.55,-0.00,-0.01,-0.01,
8.8,-0.22,0.14,0.55,-0.00,-0.01,-0.01,
8.8,-0.22,0.14,0.55,-0.00,-0.01,-0.01,
8.807,-0.22,0.14,0.55,-0.00,-0.01,-0.01,
8.808,-0.22,0.14,0.55,-0.00,-0.01,-0.01,
8.809,-0.22,0.14,0.55,-0.00,-0.01,-0.01,
8.81,-0.22,0.14,0.55,-0.00,-0.01,-0.01,
8.811,-0.22,0.14,0.56,-0.00,-0.01,-0.01,
8.812,-0.22,0.14,0.56,-0.00,-0.01,-0.01,
8.821,-0.22,0.14,0.56,-0.00,-0.01,-0.00,
8.822,-0.22,0.14,0.56,-0.00,-0.01,-0.00,
8.823,-0.21,0.14,0.56,-0.00,-0.01,-0.00,
8.824,-0.21,0.14,0.56,-0.00,-0.01,-0.00,
8.829,-0.21,0.14,0.56,-0.00,-0.00,-0.00,
8.829,-0.21,0.14,0.56,-0.00,-0.00,-0.00,
8.831,-0.20,0.13,0.56,-0.00,-0.00,-0.00,
8.832,-0.20,0.13,0.56,-0.00,-0.00,-0.00,
8.837,-0.20,0.13,0.56,-0.00,-0.00,-0.00,
8.837,-0.20,0.13,0.56,-0.00,-0.00,-0.00,
8.838,-0.20,0.13,0.56,-0.00,-0.00,-0.00,
8.838,-0.20,0.13,0.56,-0.00,-0.00,-0.00,
